TEAM,ELITE SOS,YEAR
Sam Houston St.,13.0,2021
Hartford,13.0,2021
VMI,13.0,2021
Coppin St.,13.0,2021
George Washington,13.0,2021
Furman,13.0,2021
South Dakota St.,13.0,2021
William & Mary,12.0,2021
North Florida,12.0,2021
Army,12.0,2021
UC Santa Barbara,12.0,2021
Western Illinois,12.0,2021
Towson,12.0,2021
Missouri St.,12.0,2021
Boston University,12.0,2021
Wofford,12.0,2021
UNC Greensboro,12.0,2021
Charlotte,12.0,2021
Drexel,12.0,2021
North Carolina Central,12.0,2021
Houston Christian,12.0,2021
North Dakota,12.0,2021
UMKC,12.0,2021
Samford,12.0,2021
Idaho,12.0,2021
UC Riverside,12.0,2021
South Dakota,11.0,2021
Gardner Webb,11.0,2021
Grand Canyon,11.0,2021
Eastern Illinois,11.0,2021
Western Carolina,11.0,2021
Southern Miss,11.0,2021
Mercer,11.0,2021
Abilene Christian,11.0,2021
North Carolina A&T,11.0,2021
Kennesaw St.,11.0,2021
Holy Cross,11.0,2021
Long Beach St.,11.0,2021
Sacramento St.,11.0,2021
UMass Lowell,11.0,2021
SIU Edwardsville,11.0,2021
Lamar,11.0,2021
Central Michigan,11.0,2021
Utah Tech,11.0,2021
Southern,11.0,2021
Northern Colorado,11.0,2021
Cal St. Fullerton,10.0,2021
Southeastern Louisiana,10.0,2021
UAB,10.0,2021
Cal St. Northridge,10.0,2021
Troy,10.0,2021
Milwaukee,10.0,2021
Iona,10.0,2021
Jacksonville St.,10.0,2021
USC Upstate,10.0,2021
Robert Morris,10.0,2021
Maine,10.0,2021
Navy,10.0,2021
Cal Baptist,10.0,2021
Detroit Mercy,10.0,2021
American,10.0,2021
Seattle,10.0,2021
Jackson St.,10.0,2021
The Citadel,10.0,2021
Saint Francis,10.0,2021
Chattanooga,10.0,2021
Montana St.,10.0,2021
South Carolina St.,10.0,2021
Liberty,10.0,2021
UT Arlington,10.0,2021
Longwood,9.0,2021
Tennessee Martin,9.0,2021
Grambling St.,9.0,2021
Texas A&M Corpus Chris,9.0,2021
Loyola MD,9.0,2021
Hawaii,9.0,2021
Charleston,9.0,2021
UNC Asheville,9.0,2021
Campbell,9.0,2021
Rider,9.0,2021
Mount St. Mary's,9.0,2021
High Point,9.0,2021
Nicholls St.,9.0,2021
Elon,9.0,2021
Stetson,9.0,2021
Louisiana,9.0,2021
FIU,9.0,2021
UT Rio Grande Valley,9.0,2021
Norfolk St.,9.0,2021
Bellarmine,9.0,2021
Charleston Southern,9.0,2021
Delaware St.,9.0,2021
Georgia St.,9.0,2021
Fairleigh Dickinson,9.0,2021
Stephen F. Austin,9.0,2021
Tarleton St.,9.0,2021
New Mexico St.,9.0,2021
Weber St.,9.0,2021
Arkansas St.,8.0,2021
Idaho St.,8.0,2021
UC Davis,8.0,2021
Illinois Chicago,8.0,2021
Central Connecticut,8.0,2021
Northern Kentucky,8.0,2021
Radford,8.0,2021
James Madison,8.0,2021
Colgate,8.0,2021
Appalachian St.,8.0,2021
Lipscomb,8.0,2021
Saint Peter's,8.0,2021
Little Rock,8.0,2021
Bucknell,8.0,2021
Florida Atlantic,8.0,2021
Stony Brook,8.0,2021
UNC Wilmington,8.0,2021
Incarnate Word,8.0,2021
Texas St.,8.0,2021
Niagara,8.0,2021
NJIT,8.0,2021
Portland St.,8.0,2021
Tennessee St.,8.0,2021
Howard,8.0,2021
Denver,8.0,2021
Sacred Heart,8.0,2021
North Alabama,8.0,2021
Jacksonville,8.0,2021
Southeast Missouri St.,8.0,2021
Louisiana Monroe,7.0,2021
Eastern Kentucky,7.0,2021
UMBC,7.0,2021
Southern Utah,7.0,2021
IU Indy,7.0,2021
Fairfield,7.0,2021
New Orleans,7.0,2021
Winthrop,7.0,2021
Bryant,7.0,2021
Youngstown St.,7.0,2021
Murray St.,7.0,2021
Lehigh,7.0,2021
Prairie View A&M,7.0,2021
Wagner,7.0,2021
Binghamton,7.0,2021
Purdue Fort Wayne,7.0,2021
South Alabama,7.0,2021
Wright St.,6.0,2021
Austin Peay,6.0,2021
Belmont,6.0,2021
Albany,6.0,2021
Monmouth,6.0,2021
Georgia Southern,6.0,2021
Canisius,6.0,2021
Manhattan,6.0,2021
Presbyterian,6.0,2021
Delaware,6.0,2021
Coastal Carolina,6.0,2021
LIU,5.0,2021
Quinnipiac,5.0,2021
Morgan St.,5.0,2021
Lafayette,5.0,2021
Vermont,5.0,2021
Hampton,5.0,2021
Florida Gulf Coast,5.0,2021
Merrimack,5.0,2021
Siena,5.0,2021
Marist,5.0,2021
New Hampshire,5.0,2021
McNeese St.,4.0,2021
St. Francis NY,4.0,2021
Alabama A&M,4.0,2021
Alabama St.,3.0,2021
West Virginia,37.0,2022
Kansas St.,37.0,2022
Oklahoma,37.0,2022
Kansas,37.0,2022
TCU,37.0,2022
Oklahoma St.,37.0,2022
Iowa St.,37.0,2022
Texas,36.0,2022
Texas Tech,36.0,2022
Michigan,36.0,2022
Baylor,35.0,2022
Alabama,35.0,2022
Villanova,34.0,2022
Tennessee,34.0,2022
Michigan St.,33.0,2022
North Carolina,33.0,2022
Kentucky,32.0,2022
Illinois,32.0,2022
Missouri,31.0,2022
Wisconsin,31.0,2022
Penn St.,31.0,2022
Ohio St.,31.0,2022
Butler,31.0,2022
Arizona St.,30.0,2022
Duke,30.0,2022
LSU,30.0,2022
Purdue,30.0,2022
Maryland,30.0,2022
Marquette,30.0,2022
Indiana,30.0,2022
Syracuse,30.0,2022
Arkansas,30.0,2022
Miami FL,30.0,2022
Stanford,29.0,2022
Nebraska,29.0,2022
Florida St.,29.0,2022
Rutgers,29.0,2022
Minnesota,29.0,2022
Creighton,29.0,2022
Virginia Tech,29.0,2022
Virginia,29.0,2022
Northwestern,29.0,2022
Vanderbilt,29.0,2022
Mississippi St.,29.0,2022
Notre Dame,28.0,2022
Seton Hall,28.0,2022
South Carolina,28.0,2022
UCLA,28.0,2022
Memphis,28.0,2022
Iowa,28.0,2022
Florida,28.0,2022
Georgia,28.0,2022
Georgetown,28.0,2022
Texas A&M,27.0,2022
Auburn,27.0,2022
Oregon St.,27.0,2022
N.C. State,27.0,2022
Louisville,27.0,2022
Connecticut,27.0,2022
Mississippi,27.0,2022
Providence,27.0,2022
Pittsburgh,27.0,2022
Oregon,27.0,2022
Xavier,27.0,2022
St. John's,27.0,2022
Saint Mary's,27.0,2022
Georgia Tech,27.0,2022
Clemson,26.0,2022
Arizona,26.0,2022
DePaul,26.0,2022
Gonzaga,26.0,2022
Houston,26.0,2022
Nevada,26.0,2022
UCF,25.0,2022
Boston College,25.0,2022
California,25.0,2022
Tulane,25.0,2022
USC,24.0,2022
Wichita St.,24.0,2022
San Diego St.,24.0,2022
Wake Forest,24.0,2022
Colorado,24.0,2022
San Francisco,24.0,2022
Utah,24.0,2022
Temple,23.0,2022
Washington,23.0,2022
Cincinnati,23.0,2022
South Florida,23.0,2022
St. Bonaventure,23.0,2022
BYU,23.0,2022
VCU,22.0,2022
UNLV,22.0,2022
Washington St.,22.0,2022
Santa Clara,22.0,2022
SMU,22.0,2022
Colorado St.,22.0,2022
Pepperdine,22.0,2022
Boise St.,22.0,2022
Utah St.,22.0,2022
Wyoming,21.0,2022
San Jose St.,21.0,2022
Richmond,21.0,2022
Tulsa,21.0,2022
Loyola Marymount,21.0,2022
East Carolina,20.0,2022
New Mexico,20.0,2022
Prairie View A&M,20.0,2022
North Florida,20.0,2022
Northern Iowa,20.0,2022
Dayton,19.0,2022
Loyola Chicago,19.0,2022
Alcorn St.,19.0,2022
Saint Louis,19.0,2022
Elon,19.0,2022
Air Force,19.0,2022
San Diego,19.0,2022
Saint Joseph's,18.0,2022
Fresno St.,18.0,2022
George Mason,18.0,2022
Tarleton St.,18.0,2022
Penn,17.0,2022
Indiana St.,17.0,2022
Davidson,17.0,2022
Evansville,17.0,2022
Duquesne,17.0,2022
Bellarmine,17.0,2022
UT Arlington,17.0,2022
Saint Peter's,17.0,2022
Massachusetts,16.0,2022
Long Beach St.,16.0,2022
Alabama St.,16.0,2022
Hofstra,16.0,2022
Missouri St.,16.0,2022
Southern Illinois,16.0,2022
Bradley,16.0,2022
Rhode Island,16.0,2022
Central Michigan,16.0,2022
La Salle,16.0,2022
Fordham,16.0,2022
East Tennessee St.,16.0,2022
Portland,16.0,2022
Central Arkansas,16.0,2022
Charleston,16.0,2022
Yale,16.0,2022
George Washington,16.0,2022
Northwestern St.,16.0,2022
Arkansas Pine Bluff,15.0,2022
Illinois St.,15.0,2022
New Mexico St.,15.0,2022
Drake,15.0,2022
Nebraska Omaha,15.0,2022
UT Rio Grande Valley,15.0,2022
North Texas,15.0,2022
Belmont,15.0,2022
Tennessee Tech,15.0,2022
Pacific,15.0,2022
UAB,15.0,2022
Valparaiso,15.0,2022
Louisiana Tech,15.0,2022
Chattanooga,15.0,2022
Austin Peay,15.0,2022
UTEP,15.0,2022
Mercer,15.0,2022
Furman,15.0,2022
Jackson St.,14.0,2022
Utah Tech,14.0,2022
Morehead St.,14.0,2022
Grambling St.,14.0,2022
Tennessee Martin,14.0,2022
Chicago St.,14.0,2022
Southern Miss,14.0,2022
Appalachian St.,14.0,2022
Sam Houston St.,14.0,2022
UNC Greensboro,14.0,2022
Western Kentucky,14.0,2022
Drexel,14.0,2022
Brown,14.0,2022
Charlotte,14.0,2022
Iona,14.0,2022
Northern Illinois,14.0,2022
Radford,14.0,2022
North Alabama,14.0,2022
Lamar,14.0,2022
Western Carolina,14.0,2022
Delaware,14.0,2022
UC Irvine,14.0,2022
Utah Valley,14.0,2022
Rice,14.0,2022
Texas Southern,14.0,2022
Louisiana Monroe,14.0,2022
Towson,14.0,2022
William & Mary,13.0,2022
The Citadel,13.0,2022
Lipscomb,13.0,2022
Marshall,13.0,2022
Western Michigan,13.0,2022
Northeastern,13.0,2022
Wofford,13.0,2022
Middle Tennessee,13.0,2022
Old Dominion,13.0,2022
Georgia St.,13.0,2022
Incarnate Word,13.0,2022
Nicholls St.,13.0,2022
Coppin St.,13.0,2022
UTSA,13.0,2022
Texas St.,13.0,2022
Samford,13.0,2022
Cal St. Bakersfield,13.0,2022
Monmouth,13.0,2022
Kennesaw St.,13.0,2022
VMI,13.0,2022
Murray St.,13.0,2022
Cal Baptist,13.0,2022
Louisiana,13.0,2022
UC Riverside,13.0,2022
Stephen F. Austin,12.0,2022
Little Rock,12.0,2022
USC Upstate,12.0,2022
Fairleigh Dickinson,12.0,2022
James Madison,12.0,2022
LIU,12.0,2022
Oakland,12.0,2022
Cal St. Northridge,12.0,2022
Dartmouth,12.0,2022
Presbyterian,12.0,2022
Buffalo,12.0,2022
Arkansas St.,12.0,2022
Cornell,12.0,2022
Merrimack,12.0,2022
Eastern Illinois,12.0,2022
Northern Colorado,12.0,2022
Niagara,12.0,2022
Detroit Mercy,12.0,2022
Canisius,12.0,2022
Cal St. Fullerton,12.0,2022
SIU Edwardsville,12.0,2022
High Point,12.0,2022
Abilene Christian,12.0,2022
Eastern Michigan,12.0,2022
McNeese St.,12.0,2022
Eastern Washington,12.0,2022
Gardner Webb,12.0,2022
Grand Canyon,12.0,2022
Winthrop,12.0,2022
Southern,12.0,2022
Florida Atlantic,11.0,2022
Jacksonville St.,11.0,2022
Albany,11.0,2022
North Dakota St.,11.0,2022
Southeast Missouri St.,11.0,2022
Mount St. Mary's,11.0,2022
South Dakota St.,11.0,2022
Ohio,11.0,2022
Oral Roberts,11.0,2022
Mississippi Valley St.,11.0,2022
Stony Brook,11.0,2022
Maine,11.0,2022
Northern Arizona,11.0,2022
Robert Morris,11.0,2022
Seattle,11.0,2022
UNC Wilmington,11.0,2022
NJIT,11.0,2022
Southeastern Louisiana,11.0,2022
North Carolina A&T,11.0,2022
Toledo,11.0,2022
Kent St.,11.0,2022
Troy,11.0,2022
Southern Utah,11.0,2022
Rider,11.0,2022
Lafayette,11.0,2022
Akron,11.0,2022
Western Illinois,11.0,2022
Florida A&M,11.0,2022
Georgia Southern,10.0,2022
Cal Poly,10.0,2022
Central Connecticut,10.0,2022
Charleston Southern,10.0,2022
Colgate,10.0,2022
North Carolina Central,10.0,2022
Fairfield,10.0,2022
UNC Asheville,10.0,2022
Wright St.,10.0,2022
Navy,10.0,2022
Saint Francis,10.0,2022
Siena,10.0,2022
UMKC,10.0,2022
Binghamton,10.0,2022
UC Santa Barbara,10.0,2022
Green Bay,10.0,2022
FIU,10.0,2022
Campbell,10.0,2022
Ball St.,10.0,2022
St. Francis NY,10.0,2022
UC San Diego,10.0,2022
South Alabama,10.0,2022
Quinnipiac,9.0,2022
Manhattan,9.0,2022
Princeton,9.0,2022
Denver,9.0,2022
Bowling Green,9.0,2022
Longwood,9.0,2022
Maryland Eastern Shore,9.0,2022
Vermont,9.0,2022
Liberty,9.0,2022
Bryant,9.0,2022
Miami OH,9.0,2022
Illinois Chicago,9.0,2022
Cleveland St.,9.0,2022
Montana St.,9.0,2022
Stetson,9.0,2022
UMBC,9.0,2022
Houston Christian,9.0,2022
Coastal Carolina,9.0,2022
Columbia,9.0,2022
Lehigh,9.0,2022
Portland St.,9.0,2022
Bethune Cookman,9.0,2022
Marist,9.0,2022
South Dakota,9.0,2022
New Hampshire,9.0,2022
Bucknell,9.0,2022
UMass Lowell,9.0,2022
Eastern Kentucky,9.0,2022
Tennessee St.,9.0,2022
Sacramento St.,9.0,2022
North Dakota,9.0,2022
St. Thomas,9.0,2022
Jacksonville,9.0,2022
Loyola MD,9.0,2022
Hawaii,9.0,2022
Florida Gulf Coast,9.0,2022
Idaho,8.0,2022
Wagner,8.0,2022
New Orleans,8.0,2022
Alabama A&M,8.0,2022
Harvard,8.0,2022
Norfolk St.,8.0,2022
Montana,8.0,2022
Idaho St.,8.0,2022
Milwaukee,8.0,2022
Howard,8.0,2022
Weber St.,8.0,2022
Army,8.0,2022
Youngstown St.,8.0,2022
Hampton,8.0,2022
IU Indy,8.0,2022
Northern Kentucky,8.0,2022
Morgan St.,8.0,2022
Hartford,8.0,2022
UC Davis,8.0,2022
South Carolina St.,7.0,2022
Purdue Fort Wayne,7.0,2022
Boston University,7.0,2022
American,7.0,2022
Sacred Heart,7.0,2022
Delaware St.,7.0,2022
Texas A&M Corpus Chris,7.0,2022
Holy Cross,6.0,2022
Kansas,38.0,2023
Iowa St.,37.0,2023
Baylor,37.0,2023
Oklahoma,36.0,2023
West Virginia,36.0,2023
Michigan St.,36.0,2023
Texas,35.0,2023
Ohio St.,34.0,2023
Alabama,34.0,2023
Oklahoma St.,34.0,2023
TCU,34.0,2023
Creighton,33.0,2023
Indiana,33.0,2023
Nebraska,33.0,2023
Arkansas,33.0,2023
Wisconsin,32.0,2023
Connecticut,32.0,2023
Texas Tech,32.0,2023
Xavier,32.0,2023
DePaul,32.0,2023
Butler,32.0,2023
Villanova,32.0,2023
Auburn,32.0,2023
Kansas St.,32.0,2023
Penn St.,31.0,2023
Seton Hall,31.0,2023
Iowa,31.0,2023
Maryland,31.0,2023
Marquette,31.0,2023
Illinois,31.0,2023
Florida,30.0,2023
Kentucky,30.0,2023
Purdue,30.0,2023
Northwestern,30.0,2023
Michigan,30.0,2023
Oregon,30.0,2023
Providence,30.0,2023
Georgetown,29.0,2023
Tennessee,29.0,2023
UCLA,29.0,2023
Arizona,29.0,2023
Vanderbilt,29.0,2023
Arizona St.,29.0,2023
Stanford,29.0,2023
Gonzaga,29.0,2023
Rutgers,29.0,2023
Minnesota,29.0,2023
San Diego St.,29.0,2023
Missouri,29.0,2023
Washington St.,29.0,2023
Washington,28.0,2023
USC,28.0,2023
St. John's,28.0,2023
Mississippi St.,28.0,2023
Mississippi,28.0,2023
Miami FL,28.0,2023
Colorado,28.0,2023
California,28.0,2023
Memphis,28.0,2023
Texas A&M,28.0,2023
Duke,28.0,2023
Oregon St.,27.0,2023
Utah,27.0,2023
North Carolina,27.0,2023
SMU,26.0,2023
LSU,26.0,2023
South Carolina,25.0,2023
N.C. State,25.0,2023
Louisville,25.0,2023
Pittsburgh,25.0,2023
Florida St.,25.0,2023
Colorado St.,25.0,2023
Virginia,25.0,2023
Georgia,24.0,2023
UCF,24.0,2023
Boise St.,24.0,2023
Houston,24.0,2023
Saint Mary's,24.0,2023
Virginia Tech,24.0,2023
Cincinnati,24.0,2023
Wake Forest,24.0,2023
Nevada,24.0,2023
Wyoming,24.0,2023
Temple,23.0,2023
San Jose St.,23.0,2023
BYU,22.0,2023
Utah St.,22.0,2023
Boston College,22.0,2023
Tulsa,22.0,2023
Fresno St.,22.0,2023
San Francisco,21.0,2023
New Mexico,21.0,2023
Wichita St.,21.0,2023
Portland,21.0,2023
Georgia Tech,21.0,2023
UNLV,21.0,2023
Tulane,21.0,2023
Loyola Marymount,21.0,2023
Pepperdine,21.0,2023
Notre Dame,21.0,2023
Syracuse,20.0,2023
Clemson,20.0,2023
Santa Clara,20.0,2023
South Florida,20.0,2023
East Carolina,19.0,2023
Florida Atlantic,19.0,2023
Air Force,19.0,2023
UAB,18.0,2023
North Texas,18.0,2023
Louisiana Tech,18.0,2023
Middle Tennessee,18.0,2023
Utah Valley,18.0,2023
Saint Louis,18.0,2023
San Diego,18.0,2023
UTEP,18.0,2023
Rice,18.0,2023
New Mexico St.,17.0,2023
UTSA,17.0,2023
Bellarmine,17.0,2023
Western Kentucky,17.0,2023
Tarleton St.,17.0,2023
Buffalo,17.0,2023
Sam Houston St.,17.0,2023
VCU,17.0,2023
Utah Tech,16.0,2023
Chicago St.,16.0,2023
FIU,16.0,2023
Bradley,16.0,2023
South Alabama,16.0,2023
Penn,16.0,2023
Pacific,16.0,2023
Davidson,16.0,2023
North Florida,16.0,2023
Southern Utah,16.0,2023
UT Arlington,16.0,2023
Nebraska Omaha,16.0,2023
Northern Colorado,15.0,2023
Abilene Christian,15.0,2023
Hofstra,15.0,2023
Long Beach St.,15.0,2023
Northern Arizona,15.0,2023
Louisiana Monroe,15.0,2023
Charlotte,15.0,2023
Loyola Chicago,15.0,2023
UNC Wilmington,15.0,2023
Dayton,15.0,2023
Kent St.,15.0,2023
Louisiana,15.0,2023
Brown,15.0,2023
Grand Canyon,15.0,2023
Jackson St.,15.0,2023
Missouri St.,15.0,2023
Yale,15.0,2023
Seattle,15.0,2023
Alcorn St.,15.0,2023
Richmond,15.0,2023
UC Riverside,15.0,2023
Mississippi Valley St.,14.0,2023
La Salle,14.0,2023
South Dakota St.,14.0,2023
Jacksonville St.,14.0,2023
Northern Illinois,14.0,2023
Eastern Kentucky,14.0,2023
Monmouth,14.0,2023
Florida A&M,14.0,2023
Troy,14.0,2023
Murray St.,14.0,2023
UT Rio Grande Valley,14.0,2023
Saint Joseph's,14.0,2023
Southern Miss,14.0,2023
Kennesaw St.,14.0,2023
UC Irvine,14.0,2023
Princeton,14.0,2023
Eastern Washington,14.0,2023
Vermont,14.0,2023
Cal St. Fullerton,14.0,2023
Massachusetts,14.0,2023
George Mason,14.0,2023
Coppin St.,14.0,2023
Florida Gulf Coast,14.0,2023
Delaware St.,14.0,2023
Texas Southern,14.0,2023
McNeese St.,14.0,2023
Austin Peay,14.0,2023
Jacksonville,14.0,2023
Montana,13.0,2023
Central Arkansas,13.0,2023
North Dakota St.,13.0,2023
Cornell,13.0,2023
Montana St.,13.0,2023
Harvard,13.0,2023
Liberty,13.0,2023
Western Michigan,13.0,2023
Evansville,13.0,2023
Arkansas Pine Bluff,13.0,2023
Oral Roberts,13.0,2023
Portland St.,13.0,2023
Sacramento St.,13.0,2023
Southern Illinois,13.0,2023
Alabama St.,13.0,2023
Weber St.,13.0,2023
Southern,13.0,2023
Stetson,13.0,2023
North Alabama,13.0,2023
James Madison,13.0,2023
Texas St.,13.0,2023
Old Dominion,13.0,2023
Drake,13.0,2023
Oakland,13.0,2023
UC San Diego,13.0,2023
Lafayette,13.0,2023
Cal Poly,13.0,2023
Delaware,13.0,2023
South Carolina St.,13.0,2023
North Carolina A&T,13.0,2023
Ohio,13.0,2023
Rhode Island,12.0,2023
Columbia,12.0,2023
Nicholls St.,12.0,2023
Northern Iowa,12.0,2023
Eastern Michigan,12.0,2023
Central Michigan,12.0,2023
St. Bonaventure,12.0,2023
Valparaiso,12.0,2023
Northeastern,12.0,2023
Wofford,12.0,2023
Detroit Mercy,12.0,2023
Cal Baptist,12.0,2023
UNC Greensboro,12.0,2023
Morgan St.,12.0,2023
Toledo,12.0,2023
Duquesne,12.0,2023
Illinois Chicago,12.0,2023
Stephen F. Austin,12.0,2023
LIU,12.0,2023
Akron,12.0,2023
Towson,12.0,2023
Fordham,12.0,2023
Green Bay,12.0,2023
Stony Brook,12.0,2023
Northern Kentucky,12.0,2023
UMKC,12.0,2023
Belmont,12.0,2023
Appalachian St.,12.0,2023
Radford,12.0,2023
Cal St. Bakersfield,12.0,2023
The Citadel,12.0,2023
Winthrop,12.0,2023
Iona,12.0,2023
Georgia Southern,12.0,2023
Morehead St.,12.0,2023
UNC Asheville,12.0,2023
Albany,12.0,2023
Maryland Eastern Shore,12.0,2023
UC Davis,12.0,2023
Cal St. Northridge,12.0,2023
Furman,12.0,2023
Bryant,11.0,2023
Norfolk St.,11.0,2023
Dartmouth,11.0,2023
USC Upstate,11.0,2023
Miami OH,11.0,2023
Maine,11.0,2023
Mount St. Mary's,11.0,2023
William & Mary,11.0,2023
Georgia St.,11.0,2023
George Washington,11.0,2023
UC Santa Barbara,11.0,2023
Lipscomb,11.0,2023
North Dakota,11.0,2023
Prairie View A&M,11.0,2023
Northwestern St.,11.0,2023
Idaho St.,11.0,2023
Hampton,11.0,2023
South Dakota,11.0,2023
Queens,11.0,2023
Canisius,11.0,2023
Ball St.,11.0,2023
St. Thomas,11.0,2023
Coastal Carolina,11.0,2023
North Carolina Central,11.0,2023
Western Carolina,10.0,2023
Niagara,10.0,2023
Howard,10.0,2023
Arkansas St.,10.0,2023
Fairfield,10.0,2023
Elon,10.0,2023
Chattanooga,10.0,2023
Milwaukee,10.0,2023
Charleston Southern,10.0,2023
Marshall,10.0,2023
Rider,10.0,2023
Illinois St.,10.0,2023
Texas A&M Corpus Chris,10.0,2023
Charleston,10.0,2023
Stonehill,10.0,2023
NJIT,10.0,2023
Binghamton,10.0,2023
Samford,10.0,2023
Purdue Fort Wayne,10.0,2023
Southeastern Louisiana,10.0,2023
Hawaii,10.0,2023
Saint Peter's,10.0,2023
Colgate,10.0,2023
Manhattan,10.0,2023
Boston University,10.0,2023
VMI,10.0,2023
Gardner Webb,9.0,2023
Bowling Green,9.0,2023
Robert Morris,9.0,2023
Indiana St.,9.0,2023
Drexel,9.0,2023
Navy,9.0,2023
Quinnipiac,9.0,2023
Mercer,9.0,2023
Little Rock,9.0,2023
Lindenwood,9.0,2023
New Hampshire,9.0,2023
New Orleans,9.0,2023
Loyola MD,9.0,2023
Presbyterian,9.0,2023
IU Indy,9.0,2023
East Texas A&M,9.0,2023
UMBC,9.0,2023
East Tennessee St.,9.0,2023
Grambling St.,9.0,2023
Houston Christian,9.0,2023
Longwood,9.0,2023
Siena,9.0,2023
Bethune Cookman,9.0,2023
Cleveland St.,9.0,2023
Lehigh,9.0,2023
Eastern Illinois,9.0,2023
Tennessee Tech,9.0,2023
Campbell,9.0,2023
Denver,8.0,2023
Idaho,8.0,2023
Merrimack,8.0,2023
High Point,8.0,2023
Southeast Missouri St.,8.0,2023
Western Illinois,8.0,2023
Saint Francis,8.0,2023
Alabama A&M,8.0,2023
Holy Cross,8.0,2023
Marist,8.0,2023
Fairleigh Dickinson,8.0,2023
Bucknell,8.0,2023
Incarnate Word,7.0,2023
Wright St.,7.0,2023
UMass Lowell,7.0,2023
Lamar,7.0,2023
Central Connecticut,7.0,2023
Youngstown St.,7.0,2023
Southern Indiana,7.0,2023
Sacred Heart,7.0,2023
Hartford,7.0,2023
American,7.0,2023
SIU Edwardsville,7.0,2023
St. Francis NY,6.0,2023
Army,6.0,2023
Wagner,6.0,2023
Tennessee Martin,6.0,2023
Tennessee St.,5.0,2023
Alabama,38.0,2024
Xavier,38.0,2024
Marquette,37.0,2024
Purdue,37.0,2024
Wisconsin,36.0,2024
DePaul,36.0,2024
Michigan,36.0,2024
Connecticut,36.0,2024
Tennessee,36.0,2024
Kansas,35.0,2024
Baylor,35.0,2024
Texas A&M,35.0,2024
Michigan St.,35.0,2024
Creighton,34.0,2024
Kansas St.,34.0,2024
Iowa,34.0,2024
Texas,34.0,2024
Illinois,34.0,2024
Villanova,33.0,2024
Houston,33.0,2024
Indiana,33.0,2024
Rutgers,33.0,2024
St. John's,33.0,2024
Butler,33.0,2024
North Carolina,33.0,2024
Providence,33.0,2024
Mississippi St.,32.0,2024
N.C. State,32.0,2024
Clemson,32.0,2024
Iowa St.,32.0,2024
Georgetown,32.0,2024
Northwestern,32.0,2024
West Virginia,32.0,2024
Florida,32.0,2024
Seton Hall,32.0,2024
Oklahoma,32.0,2024
TCU,32.0,2024
Texas Tech,31.0,2024
Missouri,31.0,2024
USC,31.0,2024
Vanderbilt,31.0,2024
Arizona,30.0,2024
Georgia Tech,30.0,2024
Florida St.,30.0,2024
Syracuse,30.0,2024
Georgia,30.0,2024
Cincinnati,30.0,2024
Maryland,30.0,2024
Utah,30.0,2024
Notre Dame,30.0,2024
Oklahoma St.,30.0,2024
Virginia Tech,30.0,2024
BYU,30.0,2024
Oregon,29.0,2024
Duke,29.0,2024
UCF,29.0,2024
Arizona St.,29.0,2024
Miami FL,29.0,2024
San Diego St.,29.0,2024
Minnesota,29.0,2024
LSU,29.0,2024
Kentucky,29.0,2024
Louisville,29.0,2024
Arkansas,29.0,2024
Nebraska,29.0,2024
South Carolina,29.0,2024
Penn St.,28.0,2024
Mississippi,28.0,2024
Ohio St.,28.0,2024
Colorado,28.0,2024
UCLA,28.0,2024
Auburn,28.0,2024
California,28.0,2024
Pittsburgh,28.0,2024
Virginia,27.0,2024
Wake Forest,27.0,2024
Washington,27.0,2024
Boston College,27.0,2024
Oregon St.,27.0,2024
Washington St.,27.0,2024
Boise St.,26.0,2024
Stanford,26.0,2024
Colorado St.,26.0,2024
Gonzaga,25.0,2024
Dayton,25.0,2024
UNLV,24.0,2024
New Mexico,24.0,2024
Utah St.,23.0,2024
Wyoming,23.0,2024
Nevada,22.0,2024
Fresno St.,22.0,2024
San Jose St.,21.0,2024
Florida Atlantic,21.0,2024
Santa Clara,21.0,2024
VCU,21.0,2024
Duquesne,21.0,2024
Memphis,20.0,2024
Air Force,20.0,2024
North Texas,20.0,2024
Saint Louis,20.0,2024
Northern Iowa,20.0,2024
Saint Mary's,20.0,2024
Richmond,19.0,2024
Saint Joseph's,19.0,2024
Davidson,19.0,2024
Mississippi Valley St.,19.0,2024
San Francisco,19.0,2024
Rice,19.0,2024
Indiana St.,19.0,2024
SMU,18.0,2024
UAB,18.0,2024
Pepperdine,18.0,2024
Missouri St.,18.0,2024
Portland,18.0,2024
St. Bonaventure,18.0,2024
Loyola Marymount,18.0,2024
Rhode Island,18.0,2024
Valparaiso,18.0,2024
Penn,18.0,2024
Evansville,18.0,2024
Loyola Chicago,18.0,2024
Yale,18.0,2024
Tulane,17.0,2024
Belmont,17.0,2024
UT Arlington,17.0,2024
Bradley,17.0,2024
Murray St.,17.0,2024
Florida A&M,17.0,2024
Drake,17.0,2024
Illinois Chicago,17.0,2024
Oakland,17.0,2024
Temple,17.0,2024
George Mason,17.0,2024
Fordham,17.0,2024
Charlotte,16.0,2024
San Diego,16.0,2024
Pacific,16.0,2024
Wichita St.,16.0,2024
La Salle,16.0,2024
Texas St.,16.0,2024
Alcorn St.,16.0,2024
Illinois St.,16.0,2024
George Washington,16.0,2024
East Carolina,16.0,2024
Grambling St.,15.0,2024
Houston Christian,15.0,2024
Stony Brook,15.0,2024
South Florida,15.0,2024
Southern Illinois,15.0,2024
UC Irvine,15.0,2024
