rk,TEAM,CONF,RECORD,KADJ EM,adjo,adjo.rank,adjd,adjd.rank,adjt,adjt.rank,luck,luck.rank,sos-adjem,sos-adjem.rank,sos-oppo,sos-oppo.rank,sos-oppd,sos-oppd.rank,ncsos-adjem,ncsos-adjem.rank,seed,conference,KADJ T,adjtempo.rank,KADJ O,adjoe.rank,off-efg%,off-efg%.rank,off-to%,off-to%.rank,off-or%,off-or%.rank,off-ftrate,off-ftrate.rank,KADJ D,adjde.rank,def-efg%,def-efg%.rank,def-to%,def-to%.rank,def-or%,def-or%.rank,def-ftrate,def-ftrate.rank,tempo-adj,tempo-adj.rank,tempo-raw,tempo-raw.rank,off. efficiency-adj,off. efficiency-adj.rank,off. efficiency-raw,off. efficiency-raw.rank,def. efficiency-adj,def. efficiency-adj.rank,def. efficiency-raw,def. efficiency-raw.rank,YEAR,BARTHAG,W,L,WIN%,GAMES
18,Notre Dame,BE,24-10,+20.31,116.5,7,96.2,60,69.2,74,+.009,139,+11.01,6,107.4,9,96.3,5,+3.78,65,5,BE,69.2,74,116.5,7,51.5,80,18.1,17,29.8,237,36.8,152,96.2,60,46.0,37,17.6,318,31.5,132,25.6,6,69.2,74,71.8,56,116.5,7,109.1,26,96.2,60,98.1,94,2003,0.9004121134679873,24,10,0.7058823529411765,34
185,Oakland,MCon,15-11,-2.07,103.7,136,105.7,231,71.3,25,+.007,142,-6.76,273,100.1,229,106.9,306,-4.99,271,,MCon,71.3,25,103.7,136,50.9,103,19.3,45,33.9,104,43.4,41,105.7,231,53.0,292,21.5,162,27.8,23,34.0,101,71.3,25,72.6,38,103.7,136,106.7,54,105.7,231,103.1,224,2003,0.44529932612926587,15,11,0.5769230769230769,26
168,Ohio,MAC,14-16,-0.22,104.5,124,104.7,212,65.6,229,+.090,12,+3.25,104,105.3,68,102.1,143,+10.46,17,,MAC,65.6,229,104.5,124,51.4,87,21.9,190,29.5,247,47.1,11,104.7,212,51.9,262,18.0,310,31.8,145,34.7,120,65.6,229,66.4,254,104.5,124,102.7,128,104.7,212,107.7,289,2003,0.4945030878700488,14,16,0.4666666666666667,30
75,Ohio St.,B10,17-15,+8.93,103.2,147,94.3,35,64.2,277,+.052,50,+9.63,15,107.0,19,97.4,18,-0.59,168,,B10,64.2,277,103.2,147,45.7,288,21.1,149,31.8,172,44.7,30,94.3,35,48.2,108,20.5,218,28.9,41,36.0,142,64.2,277,65.1,285,103.2,147,98.0,228,94.3,35,98.9,115,2003,0.7383012931082787,17,15,0.53125,32
9,Oklahoma,B12,27-7,+23.01,112.1,25,89.1,10,62.7,299,+.034,84,+9.01,24,106.7,30,97.7,25,-2.32,214,1,B12,62.7,299,112.1,25,51.2,93,18.6,31,35.7,65,32.9,251,89.1,10,45.4,15,21.5,167,27.0,13,34.2,108,62.7,299,64.4,297,112.1,25,107.9,38,89.1,10,92.4,12,2003,0.9334396930316451,27,7,0.7941176470588235,34
25,Oklahoma St.,B12,22-10,+17.67,105.9,100,88.2,5,66.7,177,+.003,157,+9.08,22,106.3,44,97.2,15,-1.17,183,6,B12,66.7,177,105.9,100,48.8,183,21.6,178,34.4,89,40.4,87,88.2,5,44.1,8,24.5,24,34.4,258,36.9,164,66.7,177,68.2,180,105.9,100,100.2,185,88.2,5,91.3,9,2003,0.8912152993196091,22,10,0.6875,32
162,Old Dominion,CAA,12-15,+0.30,99.2,219,98.9,103,66.6,182,-.113,320,-2.22,203,100.0,232,102.2,148,-1.40,186,,CAA,66.6,182,99.2,219,45.3,297,19.6,64,35.0,78,35.3,188,98.9,103,48.2,112,23.4,70,27.2,17,36.7,158,66.6,182,67.6,217,99.2,219,98.1,224,98.9,103,95.2,37,2003,0.5087068497890782,12,15,0.4444444444444444,27
153,Oral Roberts,MCon,17-10,+1.21,104.6,121,103.4,188,68.1,116,-.030,243,-6.92,274,100.3,227,107.2,310,-5.13,274,,MCon,68.1,116,104.6,121,50.9,104,20.5,122,33.2,128,44.4,34,103.4,188,46.5,43,18.7,292,31.7,137,37.5,181,68.1,116,69.8,120,104.6,121,108.4,33,103.4,188,100.0,141,2003,0.5331248550243135,17,10,0.6296296296296297,27
42,Oregon,P10,23-10,+14.25,111.4,29,97.1,73,71.2,28,+.032,87,+5.23,76,105.1,73,99.8,85,-4.45,262,8,P10,71.2,28,111.4,29,52.9,28,20.3,102,31.3,197,33.6,231,97.1,73,47.0,59,22.2,120,34.0,242,38.5,207,71.2,28,75.0,10,111.4,29,108.2,35,97.1,73,98.2,96,2003,0.8291958008558973,23,10,0.696969696969697,33
128,Oregon St.,P10,12-15,+3.21,100.7,196,97.5,79,66.9,172,+.006,146,+5.55,72,104.9,78,99.4,71,-6.57,295,,P10,66.9,172,100.7,196,45.7,290,19.5,58,29.3,254,39.8,97,97.5,79,48.8,136,19.7,264,30.4,80,26.4,9,66.9,172,69.4,138,100.7,196,96.8,247,97.5,79,99.6,134,2003,0.5917910280049026,12,15,0.4444444444444444,27
176,Pacific,BW,12-16,-0.86,99.9,207,100.8,139,66.3,191,-.066,296,-1.06,175,101.6,185,102.7,165,+3.27,82,,BW,66.3,191,99.9,207,47.4,246,20.3,100,29.4,250,30.6,291,100.8,139,47.2,68,21.1,188,31.2,115,39.3,222,66.3,191,66.0,266,99.9,207,99.1,206,100.8,139,99.4,127,2003,0.4742379074144804,12,16,0.42857142857142855,28
48,Penn,Ivy,22-6,+13.35,110.3,41,96.9,68,63.3,290,+.035,82,-1.53,182,100.4,221,101.9,132,+3.49,71,11,Ivy,63.3,290,110.3,41,55.4,7,20.5,121,31.4,192,36.5,159,96.9,68,46.9,54,22.2,121,28.2,29,34.2,106,63.3,290,64.1,302,110.3,41,108.8,29,96.9,68,93.4,20,2003,0.8160078204693018,22,6,0.7857142857142857,28
209,Penn St.,B10,7-21,-4.58,98.6,231,103.2,185,67.6,133,-.004,171,+8.26,37,106.4,39,98.2,39,-1.64,193,,B10,67.6,133,98.6,231,45.5,294,23.1,249,28.2,278,27.4,319,103.2,185,52.8,288,20.3,226,32.4,170,41.3,256,67.6,133,68.1,189,98.6,231,92.0,303,103.2,185,106.3,274,2003,0.3718304130381415,7,21,0.25,28
148,Pepperdine,WCC,15-13,+1.69,110.2,42,108.5,279,70.8,35,+.042,69,+1.33,131,102.9,148,101.6,123,+1.19,127,,WCC,70.8,35,110.2,42,52.6,39,17.8,11,28.7,266,29.2,304,108.5,279,54.7,320,22.1,128,32.7,191,31.5,60,70.8,35,72.0,50,110.2,42,107.6,45,108.5,279,107.9,295,2003,0.5445781492614564,15,13,0.5357142857142857,28
3,Pittsburgh,BE,28-5,+28.61,114.8,14,86.2,2,64.7,266,-.023,224,+7.08,56,105.5,66,98.4,48,-8.24,310,2,BE,64.7,266,114.8,14,56.5,5,22.6,223,35.6,67,42.4,50,86.2,2,44.0,6,23.7,56,25.9,5,34.4,112,64.7,266,67.9,202,114.8,14,110.5,18,86.2,2,87.7,1,2003,0.9642567108567298,28,5,0.8484848484848485,33
207,Portland,WCC,10-17,-4.25,98.7,229,103.0,179,68.2,113,+.011,137,+1.38,130,102.9,147,101.6,121,+0.81,135,,WCC,68.2,113,98.7,229,47.5,243,20.1,92,21.3,325,41.7,64,103.0,179,52.8,287,24.8,17,34.6,264,51.2,322,68.2,113,70.7,88,98.7,229,96.1,255,103.0,179,103.2,225,2003,0.37979781589419925,10,17,0.37037037037037035,27
275,Portland St.,BSky,4-21,-11.46,87.2,319,98.7,98,65.5,238,-.047,277,+0.50,145,102.4,163,101.9,131,+3.46,74,,BSky,65.5,238,87.2,319,44.2,315,27.7,324,28.2,277,40.5,86,98.7,98,49.0,145,22.9,91,26.0,6,42.1,270,65.5,238,68.0,193,87.2,319,84.5,322,98.7,98,97.7,79,2003,0.19393722833479904,4,21,0.16,25
249,Prairie View A&M,SWAC,17-12,-9.08,97.4,250,106.5,244,67.3,152,+.127,4,-9.21,301,95.8,314,105.0,271,+8.57,23,,SWAC,67.3,152,97.4,250,48.2,217,20.6,126,29.3,251,41.3,67,106.5,244,47.7,88,19.8,260,31.5,129,33.4,93,67.3,152,70.2,103,97.4,250,98.8,211,106.5,244,100.5,153,2003,0.26363392105725,17,12,0.5862068965517241,29
133,Princeton,Ivy,15-11,+2.99,109.2,54,106.2,241,59.9,319,-.027,235,-1.98,192,99.7,234,101.7,128,+3.33,80,,Ivy,59.9,319,109.2,54,54.1,16,19.4,54,27.9,286,32.7,255,106.2,241,51.6,255,21.8,137,29.6,61,39.9,232,59.9,319,60.4,323,109.2,54,107.7,43,106.2,241,102.7,211,2003,0.5794107602744046,15,11,0.5769230769230769,26
45,Providence,BE,18-14,+13.85,108.0,69,94.1,32,67.0,166,-.051,282,+7.91,43,106.1,49,98.2,41,+1.44,120,,BE,67.0,166,108.0,69,48.9,178,20.7,133,32.8,142,34.8,202,94.1,32,46.8,53,22.5,110,35.0,276,34.7,119,67.0,166,68.8,150,108.0,69,103.2,111,94.1,32,97.6,77,2003,0.8298255733729626,18,14,0.5625,32
27,Purdue,B10,19-11,+17.42,107.0,87,89.6,11,69.3,71,-.012,194,+9.53,17,107.6,6,98.0,36,+4.87,55,9,B10,69.3,71,107.0,87,48.5,203,20.0,82,29.6,243,46.2,19,89.6,11,46.0,40,23.3,72,29.9,67,37.1,169,69.3,71,69.6,128,107.0,87,102.6,129,89.6,11,93.8,22,2003,0.8850295012681201,19,11,0.6333333333333333,30
229,Quinnipiac,NEC,16-12,-6.72,99.1,222,105.8,236,71.0,33,+.044,66,-8.87,297,97.7,288,106.6,299,-2.19,210,,NEC,71.0,33,99.1,222,50.8,109,21.3,158,31.3,196,38.1,118,105.8,236,49.7,179,22.6,100,33.6,220,40.8,245,71.0,33,72.9,35,99.1,222,102.3,134,105.8,236,101.1,172,2003,0.32031111838458937,16,12,0.5714285714285714,28
313,Radford,BSth,10-20,-19.59,88.6,315,108.2,274,68.5,98,+.067,34,-8.55,294,97.8,286,106.3,295,-1.72,195,,BSth,68.5,98,88.6,315,42.4,324,20.4,113,28.5,272,36.3,165,108.2,274,50.4,210,21.2,184,33.8,228,40.3,237,68.5,98,69.7,124,88.6,315,90.3,313,108.2,274,104.6,247,2003,0.09126639405845917,10,20,0.3333333333333333,30
116,Rhode Island,A10,19-12,+4.33,101.6,176,97.3,75,68.5,100,+.112,7,+3.30,102,104.4,100,101.1,107,+0.92,132,,A10,68.5,100,101.6,176,44.2,317,19.1,43,35.6,69,38.3,115,97.3,75,48.9,137,23.1,83,34.4,256,37.4,178,68.5,100,70.1,110,101.6,176,98.7,217,97.3,75,98.7,107,2003,0.621827499082201,19,12,0.6129032258064516,31
112,Rice,WAC,17-10,+4.73,105.8,102,101.1,144,69.2,73,+.063,40,+0.02,152,101.0,200,101.0,105,-0.21,158,,WAC,69.2,73,105.8,102,51.8,72,23.3,253,30.8,202,39.3,103,101.1,144,48.5,126,22.8,95,33.4,217,39.2,220,69.2,73,70.3,100,105.8,102,103.0,119,101.1,144,99.2,122,2003,0.6277472420119382,17,10,0.6296296296296297,27
97,Richmond,A10,15-14,+6.28,101.4,180,95.2,48,62.1,306,-.037,264,+3.77,95,104.5,97,100.7,99,+0.67,137,,A10,62.1,306,101.4,180,47.1,253,18.5,29,30.5,223,34.0,222,95.2,48,46.6,47,23.4,71,32.6,178,35.9,138,62.1,306,64.4,296,101.4,180,99.6,198,95.2,48,96.1,49,2003,0.673832655391868,15,14,0.5172413793103449,29
221,Rider,MAAC,12-16,-5.79,99.2,221,104.9,220,63.2,295,-.013,200,-4.05,238,100.0,231,104.0,225,-5.43,285,,MAAC,63.2,295,99.2,221,47.9,227,19.9,79,30.4,227,29.6,299,104.9,220,48.4,118,21.5,159,34.0,236,36.0,141,63.2,295,65.3,283,99.2,221,99.7,195,104.9,220,102.0,194,2003,0.34468179634626706,12,16,0.42857142857142855,28
285,Robert Morris,NEC,9-17,-12.74,103.6,138,116.3,323,65.0,254,-.044,273,-9.44,304,97.0,297,106.5,297,-3.74,247,,NEC,65.0,254,103.6,138,53.5,22,20.2,95,28.0,284,34.1,219,116.3,323,53.9,308,19.0,290,35.2,279,30.5,46,65.0,254,66.9,245,103.6,138,106.1,62,116.3,323,111.0,320,2003,0.20919064768992893,9,17,0.34615384615384615,26
101,Rutgers,BE,12-16,+6.01,100.9,193,94.9,44,68.7,91,-.041,270,+8.36,35,106.4,42,98.0,37,-5.21,277,,BE,68.7,91,100.9,193,45.0,304,19.4,48,32.9,139,32.1,273,94.9,44,48.6,128,24.7,19,34.1,245,44.9,297,68.7,91,70.2,108,100.9,193,95.8,259,94.9,44,97.2,71,2003,0.6693001726285123,12,16,0.42857142857142855,28
140,SMU,WAC,17-13,+2.36,103.6,140,101.2,146,68.2,114,+.070,28,+1.45,129,102.7,154,101.3,110,+3.56,70,,WAC,68.2,114,103.6,140,48.2,218,21.9,188,34.4,91,42.2,54,101.2,146,49.8,188,22.3,117,33.0,202,32.5,78,68.2,114,70.7,89,103.6,140,100.7,175,101.2,146,100.9,165,2003,0.5669808533448109,17,13,0.5666666666666667,30
246,Sacramento St.,BSky,11-17,-8.89,94.1,280,103.0,181,69.2,76,+.070,29,-1.43,180,101.8,181,103.2,194,-2.19,209,,BSky,69.2,76,94.1,280,46.2,280,23.0,243,28.2,275,37.4,137,103.0,181,51.2,235,23.4,68,33.6,223,43.8,290,69.2,76,70.5,95,94.1,280,92.4,299,103.0,181,102.6,210,2003,0.2612916775750762,11,17,0.39285714285714285,28
303,Sacred Heart,NEC,7-21,-16.77,93.9,283,110.7,299,69.9,55,-.003,168,-7.58,285,98.1,276,105.7,287,-1.83,199,,NEC,69.9,55,93.9,283,46.4,274,21.3,159,31.0,199,23.2,326,110.7,299,54.1,310,24.0,41,36.7,297,40.5,238,69.9,55,72.0,48,93.9,283,95.8,260,110.7,299,106.8,280,2003,0.13092273256128362,7,21,0.25,28
17,Saint Joseph's,A10,23-7,+20.75,109.0,58,88.3,6,64.1,281,-.049,279,+4.60,88,105.0,74,100.4,95,+5.80,43,7,A10,64.1,281,109.0,58,51.6,78,19.4,52,32.2,161,37.6,130,88.3,6,42.2,1,23.0,86,34.0,241,37.4,180,64.1,281,65.5,279,109.0,58,106.2,60,88.3,6,89.6,2,2003,0.9184888098414712,23,7,0.7666666666666667,30
79,Saint Louis,CUSA,16-14,+8.34,104.1,131,95.8,55,58.9,323,+.026,100,+7.10,55,106.0,53,98.9,64,+2.94,88,,CUSA,58.9,323,104.1,131,48.6,194,18.1,16,26.2,307,34.5,209,95.8,55,46.7,49,19.9,257,31.0,104,36.9,165,58.9,323,60.7,320,104.1,131,99.2,205,95.8,55,98.8,111,2003,0.72222531119217,16,14,0.5333333333333333,30
142,Saint Mary's,WCC,14-15,+2.18,98.5,232,96.3,62,65.6,230,-.045,275,+0.42,146,102.8,151,102.4,153,-1.56,192,,WCC,65.6,230,98.5,232,50.3,126,24.9,300,29.5,246,49.7,5,96.3,62,46.6,44,22.1,125,28.3,33,45.8,302,65.6,230,67.8,203,98.5,232,97.6,235,96.3,62,96.3,54,2003,0.564578433681265,14,15,0.4827586206896552,29
237,Saint Peter's,MAAC,10-19,-8.03,100.3,204,108.3,277,71.2,30,-.031,251,-3.58,226,100.4,224,103.9,220,-3.65,243,,MAAC,71.2,30,100.3,204,47.3,250,20.3,105,34.8,84,27.9,314,108.3,277,52.7,286,23.0,87,36.0,291,43.9,291,71.2,30,72.9,33,100.3,204,99.9,192,108.3,277,106.1,270,2003,0.2926592032018325,10,19,0.3448275862068966,29
157,Sam Houston St.,Slnd,21-7,+0.82,101.5,179,100.6,136,67.2,158,+.088,13,-7.41,280,97.0,296,104.4,246,-2.00,204,15,Slnd,67.2,158,101.5,179,51.1,96,22.6,225,31.9,169,43.6,40,100.6,136,44.2,9,21.1,185,31.8,149,36.8,163,67.2,158,68.7,156,101.5,179,102.5,131,100.6,136,94.8,29,2003,0.5255839421536449,21,7,0.75,28
205,Samford,ASun,12-15,-4.16,101.0,192,105.1,222,58.8,324,-.008,186,-2.42,207,102.1,170,104.5,253,+6.06,36,,ASun,58.8,324,101.0,192,56.5,4,24.0,274,20.8,326,30.4,292,105.1,222,49.2,154,16.9,323,29.1,46,34.3,110,58.8,324,61.2,316,101.0,192,101.3,165,105.1,222,104.1,240,2003,0.3875540781767068,12,15,0.4444444444444444,27
80,San Diego,WCC,17-12,+8.32,104.7,119,96.4,64,70.9,34,+.003,160,+3.37,100,104.8,81,101.4,113,+6.03,37,13,WCC,70.9,34,104.7,119,52.9,31,24.5,285,33.0,134,49.3,6,96.4,64,49.0,144,20.7,210,28.2,28,30.7,51,70.9,34,72.5,39,104.7,119,102.1,140,96.4,64,98.3,98,2003,0.7210786828814257,17,12,0.5862068965517241,29
92,San Diego St.,MWC,15-13,+6.69,108.0,67,101.3,149,66.9,171,-.023,226,+3.61,99,104.3,103,100.7,98,-3.20,228,,MWC,66.9,171,108.0,67,51.0,100,21.8,186,36.2,53,36.7,156,101.3,149,51.2,236,20.5,219,28.5,36,41.4,258,66.9,171,67.6,212,108.0,67,105.2,76,101.3,149,102.8,215,2003,0.6762333968486114,15,13,0.5357142857142857,28
118,San Francisco,WCC,14-14,+4.19,109.1,55,104.9,219,63.2,293,-.020,215,+2.16,120,103.0,146,100.8,101,+3.15,84,,WCC,63.2,293,109.1,55,52.6,40,20.4,114,30.8,206,30.9,286,104.9,219,51.4,251,20.3,231,32.7,189,39.1,215,63.2,293,65.3,281,109.1,55,106.0,63,104.9,219,105.0,253,2003,0.6109862680005245,14,14,0.5,28
280,San Jose St.,WAC,5-21,-11.83,96.1,262,107.9,268,65.2,245,+.013,130,+0.24,148,101.7,183,101.4,115,-1.11,182,,WAC,65.2,245,96.1,262,45.1,301,20.0,84,31.7,178,33.2,238,107.9,268,56.3,325,25.1,11,34.7,266,45.6,301,65.2,245,67.2,232,96.1,262,94.0,281,107.9,268,107.3,283,2003,0.2088487434012721,5,21,0.19230769230769232,26
226,Santa Clara,WCC,12-15,-6.25,96.9,256,103.2,184,65.1,251,+.083,15,-0.77,164,102.4,164,103.2,192,-5.27,279,,WCC,65.1,251,96.9,256,46.4,272,22.6,227,32.4,150,35.9,175,103.2,184,49.8,185,18.3,302,27.6,21,38.3,198,65.1,251,66.9,239,96.9,256,96.1,254,103.2,184,102.5,207,2003,0.3264297915060552,12,15,0.4444444444444444,27
324,Savannah St.,ind,3-23,-26.95,78.2,326,105.2,224,73.2,7,-.003,167,-7.00,276,99.2,253,106.2,292,-2.94,224,,ind,73.2,7,78.2,326,40.8,326,25.8,314,32.1,164,28.6,311,105.2,224,50.4,209,24.7,20,39.1,322,66.6,327,73.2,7,76.2,4,78.2,326,80.5,326,105.2,224,102.7,213,2003,0.031958802117446374,3,23,0.11538461538461539,26
53,Seton Hall,BE,17-13,+12.26,104.6,122,92.3,20,65.7,223,+.022,111,+9.26,19,106.4,40,97.1,12,-0.58,167,,BE,65.7,223,104.6,122,47.5,244,21.5,177,33.4,117,36.0,173,92.3,20,47.2,69,22.6,103,31.7,138,37.1,172,65.7,223,67.9,199,104.6,122,98.8,215,92.3,20,96.4,56,2003,0.8082444577917991,17,13,0.5666666666666667,30
122,Siena,MAAC,21-11,+3.89,105.3,110,101.4,150,68.9,83,-.013,199,-2.78,213,100.7,211,103.5,207,-2.16,208,,MAAC,68.9,83,105.3,110,48.5,198,22.3,210,38.1,23,43.9,39,101.4,150,47.0,60,20.3,233,29.4,52,39.8,230,68.9,83,71.1,72,105.3,110,105.3,73,101.4,150,98.9,116,2003,0.6068317116671174,21,11,0.65625,32
156,South Alabama,SB,12-14,+0.85,105.4,108,104.6,204,65.7,224,-.001,166,+2.51,114,103.9,119,101.3,112,+3.10,85,,SB,65.7,224,105.4,108,50.1,140,18.7,32,28.8,265,32.6,260,104.6,204,54.2,312,24.3,32,35.5,284,35.6,134,65.7,224,67.9,198,105.4,108,103.2,116,104.6,204,105.0,255,2003,0.5218908646673724,12,14,0.46153846153846156,26
81,South Carolina,SEC,12-16,+8.31,103.1,150,94.8,38,65.5,235,-.028,239,+9.76,14,108.0,5,98.2,42,+0.29,148,,SEC,65.5,235,103.1,150,46.7,263,19.7,73,30.1,233,32.5,268,94.8,38,49.8,187,23.9,45,34.1,246,34.1,104,65.5,235,67.2,233,103.1,150,97.7,233,94.8,38,100.0,142,2003,0.7241606822119794,12,16,0.42857142857142855,28
244,South Carolina St.,MEAC,20-11,-8.59,96.4,260,105.0,221,71.7,21,+.115,6,-12.27,318,95.2,317,107.5,315,-0.55,165,16,MEAC,71.7,21,96.4,260,50.2,136,26.7,321,36.6,43,46.4,15,105.0,221,47.8,94,23.8,51,35.6,285,42.4,273,71.7,21,72.4,43,96.4,260,99.7,197,105.0,221,98.1,92,2003,0.27235187302148267,20,11,0.6451612903225806,31
114,South Florida,CUSA,14-14,+4.49,101.3,184,96.8,67,67.9,124,+.007,143,+4.25,90,104.0,114,99.7,83,+1.29,125,,CUSA,67.9,124,101.3,184,48.1,220,21.7,182,34.0,102,32.5,265,96.8,67,45.4,17,20.8,206,34.8,270,32.6,80,67.9,124,69.9,116,101.3,184,97.5,239,96.8,67,97.8,82,2003,0.6277446180327403,14,14,0.5,28
251,Southeast Missouri St.,OVC,9-19,-9.22,102.1,168,111.3,304,65.3,244,-.012,193,-1.76,186,103.0,145,104.8,264,+1.51,119,,OVC,65.3,244,102.1,168,51.7,74,19.7,71,28.2,276,29.0,307,111.3,304,55.9,323,19.5,277,30.5,86,35.3,127,65.3,244,67.9,194,102.1,168,103.3,109,111.3,304,111.2,321,2003,0.270481676133112,9,19,0.32142857142857145,28
262,Southeastern Louisiana,Slnd,9-16,-10.54,95.7,266,106.2,242,65.9,210,+.024,103,-4.77,245,98.1,277,102.8,174,+13.01,5,,Slnd,65.9,210,95.7,266,45.3,298,20.0,81,27.1,296,37.3,140,106.2,242,53.7,302,25.6,4,30.8,100,47.8,314,65.9,210,67.9,201,95.7,266,94.0,280,106.2,242,101.4,182,2003,0.23197069890639804,9,16,0.36,25
312,Southern,SWAC,7-19,-18.97,90.1,308,109.0,287,69.0,81,-.108,319,-14.06,325,93.8,326,107.8,318,-16.21,327,,SWAC,69.0,81,90.1,308,45.6,292,22.2,206,34.3,93,28.8,309,109.0,287,47.4,78,20.9,198,37.7,314,37.8,189,69.0,81,71.2,69,90.1,308,94.5,275,109.0,287,100.2,149,2003,0.10065944842155915,7,19,0.2692307692307692,26
55,Southern Illinois,MVC,24-7,+11.76,110.3,40,98.6,96,67.8,125,+.063,39,+1.97,124,103.5,129,101.5,120,+3.35,79,11,MVC,67.8,125,110.3,40,52.4,43,18.2,22,30.8,203,33.5,232,98.6,96,50.5,212,23.5,64,31.0,107,37.7,186,67.8,125,68.1,185,110.3,40,108.6,31,98.6,96,99.4,126,2003,0.784066888593949,24,7,0.7741935483870968,31
166,Southern Miss,CUSA,13-16,+0.16,98.9,224,98.8,101,67.4,147,+.049,60,+3.62,98,103.5,131,99.8,84,-1.79,197,,CUSA,67.4,147,98.9,224,44.7,308,21.8,185,32.3,159,41.9,60,98.8,101,49.6,171,20.8,207,30.7,98,33.1,88,67.4,147,69.6,126,98.9,224,94.6,274,98.8,101,99.7,136,2003,0.5029084145869561,13,16,0.4482758620689655,29
265,Southern Utah,MCon,9-17,-10.77,101.2,188,111.9,311,64.2,278,+.005,149,-3.85,235,101.0,199,104.9,268,-0.77,172,,MCon,64.2,278,101.2,188,52.6,38,22.7,230,26.1,308,36.6,158,111.9,311,53.8,305,21.7,146,35.0,275,40.5,239,64.2,278,66.0,265,101.2,188,101.8,149,111.9,311,110.4,316,2003,0.23942602676094035,9,17,0.34615384615384615,26
85,Southwest Missouri St.,MVC,17-12,+8.04,100.6,199,92.5,22,63.5,287,-.075,300,-0.00,153,103.9,118,103.9,217,-1.54,190,,MVC,63.5,287,100.6,199,47.6,238,20.5,123,34.7,86,41.6,65,92.5,22,47.2,71,24.5,26,28.0,26,42.9,281,63.5,287,64.2,300,100.6,199,101.4,164,92.5,22,93.1,15,2003,0.7241919944193486,17,12,0.5862068965517241,29
196,Southwest Texas St.,Slnd,15-12,-3.28,101.4,182,104.7,209,67.4,148,-.035,261,-7.56,283,96.4,310,103.9,221,-1.10,181,,Slnd,67.4,148,101.4,182,52.0,59,23.2,252,32.5,145,42.8,44,104.7,209,49.6,172,24.6,22,32.6,179,41.1,249,67.4,148,68.6,164,101.4,182,102.8,124,104.7,209,98.4,101,2003,0.4089520327194832,15,12,0.5555555555555556,27
84,St. Bonaventure,A10,13-14,+8.07,112.8,23,104.8,213,71.3,24,-.070,298,+5.51,73,105.1,72,99.6,77,+6.97,32,,A10,71.3,24,112.8,23,50.1,138,16.9,7,31.7,175,27.4,318,104.8,213,53.6,298,23.2,78,35.6,286,37.5,183,71.3,24,72.9,34,112.8,23,107.9,39,104.8,213,105.8,262,2003,0.6997209749643072,13,14,0.48148148148148145,27
239,St. Francis NY,NEC,14-16,-8.10,100.5,200,108.6,280,70.7,37,-.027,234,-8.75,295,97.5,291,106.2,291,-2.68,220,,NEC,70.7,37,100.5,200,52.5,41,24.1,279,33.8,106,41.2,68,108.6,280,52.1,271,23.6,60,33.6,220,43.0,284,70.7,37,72.3,44,100.5,200,103.2,115,108.6,280,103.5,230,2003,0.29081949138659424,14,16,0.4666666666666667,30
256,St. Francis PA,NEC,14-14,-9.84,94.3,277,104.1,198,69.3,70,+.049,62,-9.67,307,96.9,299,106.6,300,-3.70,245,,NEC,69.3,70,94.3,277,49.0,176,21.9,191,26.6,300,35.6,183,104.1,198,51.1,234,23.6,61,31.8,148,30.6,49,69.3,70,70.6,92,94.3,277,96.2,252,104.1,198,98.4,99,2003,0.2428690088026868,14,14,0.5,28
67,St. John's,BE,21-13,+10.06,105.4,109,95.3,50,67.0,165,+.035,77,+6.76,62,106.2,45,99.5,74,-0.51,163,,BE,67.0,165,105.4,109,45.0,303,18.2,20,38.9,9,35.6,184,95.3,50,49.9,190,25.1,10,34.3,252,41.4,259,67.0,165,69.8,118,105.4,109,101.8,148,95.3,50,98.6,105,2003,0.7610468646492091,21,13,0.6176470588235294,34
39,Stanford,P10,24-9,+14.57,109.8,46,95.2,49,65.6,226,+.066,35,+7.26,53,106.2,46,98.9,63,+3.75,66,4,P10,65.6,226,109.8,46,50.2,137,20.7,129,38.6,14,35.1,198,95.2,49,45.6,20,18.6,295,29.9,66,35.0,124,65.6,226,68.8,152,109.8,46,104.8,80,95.2,49,98.0,88,2003,0.8376474025415594,24,9,0.7272727272727273,33
144,Stephen F. Austin,Slnd,19-8,+2.14,105.6,104,103.5,189,62.6,300,+.003,155,-8.51,293,96.6,306,105.1,278,-5.36,283,,Slnd,62.6,300,105.6,104,52.2,49,20.4,108,32.4,151,42.0,58,103.5,189,48.2,107,25.5,5,35.5,282,39.8,228,62.6,300,64.9,290,105.6,104,107.5,48,103.5,189,97.3,74,2003,0.5574940015420989,19,8,0.7037037037037037,27
301,Stetson,ASun,6-20,-16.30,95.5,270,111.8,307,71.9,16,-.013,197,-5.35,257,99.7,236,105.0,275,-5.43,284,,ASun,71.9,16,95.5,270,44.0,319,20.3,101,33.8,107,31.8,277,111.8,307,58.0,327,25.3,7,38.1,317,36.2,148,71.9,16,74.2,17,95.5,270,96.4,250,111.8,307,109.3,311,2003,0.14036869299301544,6,20,0.23076923076923078,26
271,Stony Brook,AE,11-15,-11.06,95.5,269,106.6,245,65.2,248,+.044,67,-6.94,275,97.6,289,104.6,254,-8.11,309,,AE,65.2,248,95.5,269,47.7,236,23.5,258,31.8,170,42.6,48,106.6,245,51.2,242,23.6,58,34.7,265,30.8,53,65.2,248,66.3,256,95.5,269,95.9,257,106.6,245,101.1,171,2003,0.22019874881334914,11,15,0.4230769230769231,26
