rk,TEAM,CONF,RECORD,KADJ EM,adjo,adjo.rank,adjd,adjd.rank,adjt,adjt.rank,luck,luck.rank,sos-adjem,sos-adjem.rank,sos-oppo,sos-oppo.rank,sos-oppd,sos-oppd.rank,ncsos-adjem,ncsos-adjem.rank,seed,conference,KADJ T,adjtempo.rank,KADJ O,adjoe.rank,off-efg%,off-efg%.rank,off-to%,off-to%.rank,off-or%,off-or%.rank,off-ftrate,off-ftrate.rank,KADJ D,adjde.rank,def-efg%,def-efg%.rank,def-to%,def-to%.rank,def-or%,def-or%.rank,def-ftrate,def-ftrate.rank,tempo-adj,tempo-adj.rank,tempo-raw,tempo-raw.rank,off. efficiency-adj,off. efficiency-adj.rank,off. efficiency-raw,off. efficiency-raw.rank,def. efficiency-adj,def. efficiency-adj.rank,def. efficiency-raw,def. efficiency-raw.rank,YEAR,BARTHAG,W,L,WIN%,GAMES
171,Northwestern St.,Slnd,21-12,-0.36,103.7,148,104.1,194,67.9,97,+.074,28,-2.85,209,101.1,222,104.0,209,+10.64,12,,Slnd,67.9,97,103.7,148,48.6,197,23.0,258,37.9,25,43.7,26,104.1,194,51.0,235,23.0,58,31.6,148,44.2,299,67.9,97,70.6,58,103.7,148,102.4,133,104.1,194,101.8,182,2005,0.4889334589909092,21,12,0.6363636363636364,33
59,Notre Dame,BE,17-12,+11.54,109.9,57,98.3,79,64.3,239,-.041,265,+6.58,52,106.8,46,100.2,58,-8.10,310,,BE,64.3,239,109.9,57,48.7,192,18.0,25,32.1,172,30.3,297,98.3,79,47.6,79,18.6,300,32.2,176,29.5,34,64.3,239,63.7,289,109.9,57,105.6,73,98.3,79,100.3,132,2005,0.7829240829185068,17,12,0.5862068965517241,29
178,Oakland,MCon,13-19,-1.20,108.1,75,109.3,282,65.2,208,-.022,222,+1.99,124,105.2,99,103.2,170,+14.37,3,16,MCon,65.2,208,108.1,75,50.4,114,18.0,23,31.8,183,37.2,147,109.3,282,54.7,320,20.5,199,35.0,274,35.3,133,65.2,208,66.1,208,108.1,75,106.4,59,109.3,282,111.3,323,2005,0.4683035091248852,13,19,0.40625,32
85,Ohio,MAC,21-11,+8.29,109.8,58,101.5,138,65.7,187,+.042,70,+2.72,112,104.9,109,102.2,123,-4.24,264,13,MAC,65.7,187,109.8,58,51.7,64,19.7,77,31.9,178,48.0,4,101.5,138,50.4,218,22.8,70,33.3,214,30.6,56,65.7,187,65.8,230,109.8,58,107.7,53,101.5,138,102.6,201,2005,0.7117543770726763,21,11,0.65625,32
30,Ohio St.,B10,20-12,+15.82,109.7,59,93.9,23,65.5,194,-.067,301,+5.63,68,105.8,83,100.1,57,-3.63,247,,B10,65.5,194,109.7,59,53.1,34,17.2,8,25.8,308,26.4,325,93.9,23,47.0,61,21.4,145,29.1,51,29.4,32,65.5,194,66.3,203,109.7,59,105.4,78,93.9,23,95.1,37,2005,0.856739380766633,20,12,0.625,32
12,Oklahoma,B12,25-8,+22.55,114.4,21,91.8,12,65.4,201,-.006,175,+7.68,34,107.5,27,99.8,48,+0.09,161,3,B12,65.4,201,114.4,21,53.2,32,19.9,88,37.7,28,34.2,227,91.8,12,46.6,44,23.4,46,29.7,66,37.9,186,65.4,201,67.5,157,114.4,21,111.0,22,91.8,12,93.7,25,2005,0.9262880950406122,25,8,0.7575757575757576,33
6,Oklahoma St.,B12,26-7,+25.02,121.2,4,96.2,50,66.2,160,-.015,204,+9.59,15,108.0,19,98.4,14,+5.03,49,2,B12,66.2,160,121.2,4,55.9,7,20.2,103,34.7,72,37.3,142,96.2,50,50.1,203,22.1,104,29.0,48,33.4,101,66.2,160,67.4,162,121.2,4,115.7,5,96.2,50,98.6,94,2005,0.9344194478130217,26,7,0.7878787878787878,33
73,Old Dominion,CAA,28-6,+10.04,104.7,132,94.6,31,66.4,151,+.049,57,-3.20,217,101.0,225,104.2,215,-3.98,257,12,CAA,66.4,151,104.7,132,49.5,161,17.7,18,33.2,119,36.2,173,94.6,31,46.3,34,24.5,26,28.6,43,30.7,58,66.4,151,67.3,169,104.7,132,104.6,96,94.6,31,91.0,5,2005,0.7625260757732295,28,6,0.8235294117647058,34
75,Oral Roberts,MCon,25-8,+9.88,107.0,96,97.1,59,69.7,42,-.013,196,-2.52,202,103.4,153,105.9,283,+2.65,91,,MCon,69.7,42,107.0,96,53.0,37,20.0,93,33.5,109,38.9,102,97.1,59,46.8,53,19.8,240,30.3,89,32.7,88,69.7,42,70.3,66,107.0,96,109.1,39,97.1,59,96.4,52,2005,0.753339999519559,25,8,0.7575757575757576,33
93,Oregon,P10,14-13,+6.73,107.0,95,100.3,111,66.3,157,+.026,106,+7.00,43,106.5,55,99.5,36,-0.39,171,,P10,66.3,157,107.0,95,52.2,47,22.1,215,32.5,148,40.6,68,100.3,111,49.1,154,18.7,298,30.0,71,35.9,144,66.3,157,68.4,122,107.0,95,102.3,137,100.3,111,102.6,204,2005,0.6777882759374444,14,13,0.5185185185185185,27
121,Oregon St.,P10,17-15,+4.10,107.0,97,102.9,167,68.2,82,+.063,41,+4.36,90,104.6,120,100.2,59,-8.31,311,,P10,68.2,82,107.0,97,49.7,152,20.5,114,32.2,170,38.9,103,102.9,167,49.5,176,20.9,180,36.4,304,31.8,74,68.2,82,70.6,61,107.0,97,102.0,143,102.9,167,103.7,228,2005,0.6104772374333762,17,15,0.53125,32
40,Pacific,BW,27-4,+14.08,114.5,20,100.5,115,63.6,263,+.091,13,+0.66,146,103.1,160,102.4,137,+1.74,111,8,BW,63.6,263,114.5,20,56.0,6,21.0,151,33.5,108,39.5,89,100.5,115,47.4,71,16.6,328,29.1,49,23.2,1,63.6,263,64.4,276,114.5,20,112.3,14,100.5,115,99.8,120,2005,0.8175441375763663,27,4,0.8709677419354839,31
77,Penn,Ivy,20-9,+9.60,102.1,181,92.5,17,68.2,83,+.034,91,-1.72,187,101.8,199,103.5,188,+3.31,81,13,Ivy,68.2,83,102.1,181,49.4,165,22.5,238,33.7,104,40.5,72,92.5,17,46.1,25,23.3,49,27.2,19,38.1,193,68.2,83,67.6,154,102.1,181,100.6,187,92.5,17,90.4,4,2005,0.7568629518721101,20,9,0.6896551724137931,29
216,Penn St.,B10,7-23,-5.44,101.2,201,106.6,238,65.9,175,-.026,231,+8.04,32,106.6,52,98.6,16,-1.83,213,,B10,65.9,175,101.2,201,45.6,289,23.5,270,33.9,95,39.6,87,106.6,238,52.6,292,17.8,315,32.8,194,24.7,4,65.9,175,65.8,228,101.2,201,94.8,268,106.6,238,109.4,311,2005,0.3548415299987355,7,23,0.23333333333333334,30
135,Pepperdine,WCC,17-14,+3.12,107.8,77,104.7,207,69.0,52,+.030,99,+2.01,123,103.9,138,101.8,105,-1.04,190,,WCC,69.0,52,107.8,77,50.0,133,19.4,68,33.3,113,39.5,90,104.7,207,50.6,224,21.0,171,33.4,219,35.2,131,69.0,52,71.3,39,107.8,77,104.3,102,104.7,207,104.1,236,2005,0.5831099433873794,17,14,0.5483870967741935,31
24,Pittsburgh,BE,20-9,+18.41,114.8,18,96.3,51,64.0,254,-.057,287,+5.63,69,106.3,61,100.7,79,-10.09,321,9,BE,64.0,254,114.8,18,52.7,39,21.5,183,43.1,1,43.2,31,96.3,51,46.5,40,19.5,259,29.2,53,31.4,66,64.0,254,64.7,265,114.8,18,111.1,20,96.3,51,97.8,73,2005,0.8829654000798489,20,9,0.6896551724137931,29
147,Portland,WCC,15-15,+1.54,104.9,128,103.3,181,65.3,205,-.022,219,+1.28,138,102.9,167,101.6,101,-3.27,243,,WCC,65.3,205,104.9,128,50.0,139,21.3,171,31.5,198,41.8,49,103.3,181,48.5,126,22.7,74,35.7,293,39.1,220,65.3,205,67.5,160,104.9,128,101.6,154,103.3,181,101.3,164,2005,0.5440744589828863,15,15,0.5,30
213,Portland St.,BSky,19-9,-5.20,99.2,224,104.4,199,68.8,61,+.070,30,-10.23,311,97.2,309,107.5,322,-10.00,318,,BSky,68.8,61,99.2,224,53.7,25,23.7,275,30.3,226,51.8,1,104.4,199,47.2,66,22.0,110,29.2,56,42.8,283,68.8,61,70.9,48,99.2,224,102.1,140,104.4,199,97.4,65,2005,0.35719625315884057,19,9,0.6785714285714286,28
326,Prairie View A&M,SWAC,5-23,-26.71,80.7,327,107.5,251,67.9,96,-.014,199,-11.03,312,94.2,320,105.3,259,+5.48,45,,SWAC,67.9,96,80.7,327,40.8,329,23.9,284,23.1,324,33.0,254,107.5,251,49.4,171,22.8,69,37.4,320,44.6,300,67.9,96,70.8,49,80.7,327,80.1,327,107.5,251,100.5,142,2005,0.03565185724009606,5,23,0.17857142857142858,28
142,Princeton,Ivy,15-13,+2.06,105.2,124,103.1,174,52.9,330,-.017,207,-0.56,166,101.7,202,102.2,125,+6.11,32,,Ivy,52.9,330,105.2,124,54.6,17,23.0,256,22.9,325,42.8,37,103.1,174,46.4,37,23.1,51,33.7,224,58.1,330,52.9,330,53.8,330,105.2,124,102.1,138,103.1,174,100.3,131,2005,0.557712865863173,15,13,0.5357142857142857,28
61,Providence,BE,14-17,+11.36,111.2,47,99.8,98,68.7,65,-.092,318,+9.76,13,108.8,6,99.0,22,+3.08,86,,BE,68.7,65,111.2,47,51.5,69,21.4,178,36.9,37,30.4,296,99.8,98,47.6,76,19.7,248,37.6,323,38.4,199,68.7,65,69.4,93,111.2,47,105.5,75,99.8,98,104.2,238,2005,0.7762361059723801,14,17,0.45161290322580644,31
123,Purdue,B10,7-21,+3.97,105.9,114,101.9,151,63.3,277,-.100,323,+11.69,1,109.0,3,97.4,3,+4.61,56,,B10,63.3,277,105.9,114,46.5,275,21.7,198,35.4,60,33.8,236,101.9,151,51.9,271,19.7,247,33.3,214,37.1,167,63.3,277,63.5,292,105.9,114,98.5,226,101.9,151,106.8,277,2005,0.6089231764499446,7,21,0.25,28
296,Quinnipiac,NEC,10-17,-14.34,100.1,214,114.5,324,69.9,39,-.009,186,-9.02,305,98.2,297,107.2,316,-3.80,252,,NEC,69.9,39,100.1,214,50.6,106,21.1,155,29.9,238,34.3,223,114.5,324,50.4,219,19.2,276,34.9,267,45.3,303,69.9,39,71.5,35,100.1,214,102.4,134,114.5,324,109.2,306,2005,0.17571411761371408,10,17,0.37037037037037035,27
291,Radford,BSth,12-16,-14.00,98.1,237,112.1,311,65.6,190,+.037,84,-8.24,297,98.1,299,106.3,293,-5.26,289,,BSth,65.6,190,98.1,237,46.7,272,19.7,80,30.1,234,34.7,218,112.1,311,51.2,245,20.3,211,35.2,281,36.3,149,65.6,190,67.0,176,98.1,237,98.9,219,112.1,311,106.6,274,2005,0.17738794738206,12,16,0.42857142857142855,28
251,Rhode Island,A10,6-22,-8.91,95.5,273,104.4,198,62.0,301,-.025,229,+0.25,151,102.3,187,102.0,113,+0.84,135,,A10,62.0,301,95.5,273,41.8,327,22.7,245,39.4,12,34.4,222,104.4,198,49.0,151,19.4,267,31.5,136,39.9,241,62.0,301,61.9,312,95.5,273,92.7,291,104.4,198,102.7,206,2005,0.26411496513234384,6,22,0.21428571428571427,28
91,Rice,WAC,19-12,+7.02,107.2,92,100.1,107,66.9,128,+.007,149,+2.55,116,104.2,130,101.7,102,+4.07,68,,WAC,66.9,128,107.2,92,52.1,51,21.1,154,32.0,176,36.1,175,100.1,107,47.4,70,18.8,291,33.6,223,29.7,36,66.9,128,68.8,110,107.2,92,105.2,82,100.1,107,100.6,144,2005,0.6874136491369045,19,12,0.6129032258064516,31
159,Richmond,A10,14-15,+0.34,104.1,142,103.8,189,65.9,171,+.065,37,+3.76,98,105.1,100,101.3,94,+8.94,19,,A10,65.9,171,104.1,142,50.0,138,20.6,125,30.5,218,37.3,140,103.8,189,49.7,186,22.0,109,36.4,305,42.4,273,65.9,171,66.2,207,104.1,142,101.1,173,103.8,189,104.9,252,2005,0.5082965025111494,14,15,0.4827586206896552,29
164,Rider,MAAC,19-11,+0.08,107.3,89,107.2,246,66.2,164,+.049,58,-3.88,240,101.3,215,105.1,256,-1.50,205,,MAAC,66.2,164,107.3,89,50.2,122,17.1,7,32.5,150,31.2,282,107.2,246,49.7,185,19.4,266,32.0,170,30.6,57,66.2,164,68.1,135,107.3,89,107.5,55,107.2,246,104.3,242,2005,0.502680627191284,19,11,0.6333333333333333,30
260,Robert Morris,NEC,14-15,-9.65,103.1,158,112.8,317,65.4,203,+.036,86,-7.69,288,98.8,284,106.5,297,+3.97,69,,NEC,65.4,203,103.1,158,50.8,96,20.0,94,27.7,282,35.8,186,112.8,317,54.5,317,21.2,161,33.2,208,31.3,63,65.4,203,65.8,225,103.1,158,103.8,116,112.8,317,108.0,294,2005,0.26230066728963697,14,15,0.4827586206896552,29
141,Rutgers,BE,10-19,+2.10,106.6,102,104.5,201,63.9,257,-.007,180,+10.63,7,108.7,8,98.1,10,+2.22,102,,BE,63.9,257,106.6,102,45.7,288,17.4,11,30.7,214,30.5,295,104.5,201,52.9,298,19.7,251,36.8,308,30.0,42,63.9,257,63.5,293,106.6,102,100.4,189,104.5,201,109.3,308,2005,0.5569540036141468,10,19,0.3448275862068966,29
130,SMU,WAC,14-14,+3.61,104.8,129,101.2,133,63.8,260,-.059,292,+1.38,137,103.5,148,102.2,121,+1.29,121,,WAC,63.8,260,104.8,129,48.6,196,20.3,107,35.5,57,35.0,207,101.2,133,49.5,174,23.1,54,33.4,218,34.9,127,63.8,260,65.7,232,104.8,129,102.8,128,101.2,133,100.4,139,2005,0.5991639252340383,14,14,0.5,28
279,Sacramento St.,BSky,12-16,-12.53,95.4,275,108.0,264,70.3,34,+.087,15,-6.24,270,99.0,279,105.3,262,-1.50,207,,BSky,70.3,34,95.4,275,42.9,319,20.7,127,33.5,107,37.8,129,108.0,264,51.6,265,24.7,21,34.4,246,52.2,326,70.3,34,71.5,34,95.4,275,94.3,275,108.0,264,102.6,199,2005,0.19362814400496797,12,16,0.42857142857142855,28
315,Sacred Heart,NEC,4-23,-18.48,90.3,318,108.8,278,68.8,62,-.068,303,-7.72,291,99.7,256,107.4,321,-0.06,165,,NEC,68.8,62,90.3,318,47.2,253,25.4,320,32.2,169,35.8,184,108.8,278,52.1,283,21.1,167,31.6,149,41.8,269,68.8,62,70.1,71,90.3,318,92.4,294,108.8,278,105.3,259,2005,0.1049590167765282,4,23,0.14814814814814814,27
49,Saint Joseph's,A10,24-12,+13.01,106.9,98,93.9,26,61.6,306,+.019,115,+3.55,102,104.3,127,100.8,82,+8.98,18,,A10,61.6,306,106.9,98,50.3,118,21.6,191,33.1,124,44.0,22,93.9,26,45.0,14,19.3,275,29.3,59,31.3,64,61.6,306,61.9,314,106.9,98,103.5,120,93.9,26,94.7,33,2005,0.8162477387105282,24,12,0.6666666666666666,36
166,Saint Louis,CUSA,9-21,+0.01,94.7,282,94.7,34,59.8,319,-.058,289,+5.17,75,106.5,54,101.4,96,+1.10,131,,CUSA,59.8,319,94.7,282,45.0,301,20.8,136,25.3,312,33.8,238,94.7,34,46.7,50,18.8,293,28.9,47,27.5,16,59.8,319,61.1,319,94.7,282,91.0,309,94.7,34,98.1,77,2005,0.5,9,21,0.3,30
78,Saint Mary's,WCC,25-9,+9.41,106.8,100,97.4,64,64.9,220,+.080,20,+3.04,110,105.2,98,102.2,120,-0.59,175,10,WCC,64.9,220,106.8,100,49.9,143,22.8,249,36.0,44,42.1,45,97.4,64,46.8,54,20.3,216,30.8,98,31.8,76,64.9,220,66.6,197,106.8,100,103.5,121,97.4,64,97.2,60,2005,0.7425977991497579,25,9,0.7352941176470589,34
179,Saint Peter's,MAAC,15-13,-1.32,104.2,140,105.6,227,72.8,11,-.014,200,-3.65,233,101.4,211,105.0,249,+0.23,159,,MAAC,72.8,11,104.2,140,48.4,201,17.7,16,32.9,134,35.4,195,105.6,227,50.9,233,22.6,82,36.5,306,39.5,228,72.8,11,74.6,8,104.2,140,104.9,90,105.6,227,103.1,217,2005,0.46170470065816116,15,13,0.5357142857142857,28
167,Sam Houston St.,Slnd,18-12,-0.06,97.4,248,97.5,66,71.3,17,-.003,170,-3.93,242,100.8,228,104.7,236,+4.81,54,,Slnd,71.3,17,97.4,248,49.8,147,23.8,278,31.8,180,42.2,43,97.5,66,43.9,7,21.0,170,30.8,101,44.7,301,71.3,17,72.7,25,97.4,248,96.6,241,97.5,66,94.6,32,2005,0.4970498030908813,18,12,0.6,30
189,Samford,OVC,15-13,-2.44,109.9,55,112.3,315,56.0,328,-.021,216,-3.60,232,102.0,197,105.6,270,+0.61,146,,OVC,56.0,328,109.9,55,60.3,1,21.1,160,18.9,329,35.7,188,112.3,315,55.4,326,22.2,102,35.4,284,28.7,29,56.0,328,56.9,328,109.9,55,110.7,25,112.3,315,109.7,314,2005,0.438208858504053,15,13,0.5357142857142857,28
118,San Diego,WCC,16-13,+4.25,107.6,82,103.4,182,70.5,31,-.001,164,+2.50,118,105.1,103,102.6,143,-2.56,229,,WCC,70.5,31,107.6,82,53.3,29,23.0,257,30.8,212,38.7,108,103.4,182,51.9,272,21.9,117,31.3,126,37.5,176,70.5,31,72.3,30,107.6,82,104.9,89,103.4,182,104.0,234,2005,0.6125112242556771,16,13,0.5517241379310345,29
154,San Diego St.,MWC,11-18,+0.53,105.9,113,105.4,223,66.4,152,-.016,205,+6.02,65,106.1,70,100.1,56,+2.04,107,,MWC,66.4,152,105.9,113,47.0,260,20.7,132,33.8,99,39.2,95,105.4,223,53.2,302,21.0,175,36.1,299,33.8,108,66.4,152,66.2,206,105.9,113,100.8,181,105.4,223,107.6,288,2005,0.5136029148482546,11,18,0.3793103448275862,29
125,San Francisco,WCC,17-14,+3.81,101.6,192,97.8,69,65.8,184,+.048,62,+3.16,106,104.9,108,101.8,103,+1.21,125,,WCC,65.8,184,101.6,192,46.5,276,18.5,32,29.2,252,32.8,257,97.8,69,48.2,106,22.7,71,31.8,152,39.6,234,65.8,184,68.5,117,101.6,192,98.6,225,97.8,69,98.5,92,2005,0.6078700935202876,17,14,0.5483870967741935,31
280,San Jose St.,WAC,6-23,-12.57,94.9,280,107.4,250,64.4,236,+.031,97,+1.93,125,104.4,126,102.4,139,+0.14,160,,WAC,64.4,236,94.9,280,45.9,284,19.7,79,24.8,316,23.7,329,107.4,250,51.6,262,19.0,286,33.2,209,31.7,73,64.4,236,66.2,205,94.9,280,91.8,304,107.4,250,107.5,287,2005,0.1941964849685121,6,23,0.20689655172413793,29
129,Santa Clara,WCC,15-16,+3.65,106.4,106,102.7,162,68.8,60,-.049,273,+2.22,121,104.6,121,102.4,134,-1.00,188,,WCC,68.8,60,106.4,106,47.4,246,18.6,36,32.8,138,37.6,135,102.7,162,50.1,207,21.2,158,30.3,87,43.1,286,68.8,60,71.0,43,106.4,106,103.6,118,102.7,162,102.8,209,2005,0.6003742651302945,15,16,0.4838709677419355,31
329,Savannah St.,ind,0-28,-37.19,78.6,330,115.8,329,70.6,30,-.019,213,-8.36,300,97.3,307,105.7,271,-8.70,313,,ind,70.6,30,78.6,330,38.9,330,26.2,324,32.5,149,35.5,193,115.8,329,51.9,274,21.3,155,40.5,329,39.3,226,70.6,30,73.9,15,78.6,330,78.5,329,115.8,329,109.8,317,2005,0.0114735846843645,0,28,0.0,28
109,Seton Hall,BE,12-16,+4.96,100.4,212,95.4,39,64.2,242,-.035,253,+6.46,56,106.8,44,100.3,63,-5.25,288,,BE,64.2,242,100.4,212,44.7,307,21.3,172,34.9,70,30.2,299,95.4,39,46.4,35,19.9,238,30.0,69,42.7,278,64.2,242,64.6,266,100.4,212,96.4,246,95.4,39,98.2,83,2005,0.6427825372781346,12,16,0.42857142857142855,28
285,Siena,MAAC,6-24,-13.22,92.9,298,106.1,231,66.1,168,+.013,129,-1.88,188,102.8,173,104.7,233,+1.96,108,,MAAC,66.1,168,92.9,298,42.6,322,21.7,197,32.5,154,34.0,232,106.1,231,51.3,247,20.4,207,31.8,155,48.3,319,66.1,168,68.2,131,92.9,298,92.4,292,106.1,231,105.2,255,2005,0.1783053098987519,6,24,0.2,30
222,South Alabama,SB,10-18,-6.20,96.1,262,102.3,155,63.4,270,-.028,242,+1.26,139,103.7,144,102.4,140,+3.74,73,,SB,63.4,270,96.1,262,48.2,219,24.8,312,27.4,286,41.8,50,102.3,155,48.3,113,20.3,212,34.2,238,39.1,219,63.4,270,64.9,259,96.1,262,92.8,290,102.3,155,102.0,189,2005,0.3276167290892013,10,18,0.35714285714285715,28
50,South Carolina,SEC,20-13,+12.73,110.2,51,97.5,67,64.0,255,-.017,206,+6.91,44,106.2,67,99.3,31,-1.30,199,,SEC,64.0,255,110.2,51,50.7,102,19.0,53,34.1,90,34.9,209,97.5,67,47.9,96,21.7,131,34.6,255,33.1,99,64.0,255,64.5,271,110.2,51,105.3,79,97.5,67,99.6,114,2005,0.8034679801864266,20,13,0.6060606060606061,33
198,South Carolina St.,MEAC,18-12,-3.02,98.8,230,101.8,149,65.0,216,-.066,299,-12.62,323,94.6,315,107.2,315,-7.80,308,,MEAC,65.0,216,98.8,230,49.4,166,24.8,314,36.1,41,43.8,23,101.8,149,45.1,15,22.4,94,29.8,67,39.1,218,65.0,216,65.7,233,98.8,230,100.7,184,101.8,149,91.8,7,2005,0.4148396765916553,18,12,0.6,30
132,South Florida,CUSA,14-16,+3.33,103.2,156,99.9,102,66.6,140,-.070,306,+2.36,119,103.4,152,101.1,89,-10.03,319,,CUSA,66.6,140,103.2,156,49.3,169,22.3,226,32.3,163,42.1,44,99.9,102,46.3,32,21.2,156,33.3,213,42.7,277,66.6,140,67.7,147,103.2,156,100.3,191,99.9,102,99.4,109,2005,0.592362486847519,14,16,0.4666666666666667,30
162,Southeast Missouri St.,OVC,15-14,+0.21,103.7,149,103.4,184,64.5,232,-.092,317,-1.54,185,103.1,161,104.6,230,+4.65,55,,OVC,64.5,232,103.7,149,52.1,50,19.6,74,26.7,296,34.3,224,103.4,184,50.2,211,20.8,185,32.4,185,30.1,44,64.5,232,65.3,249,103.7,149,103.7,117,103.4,184,102.2,193,2005,0.5083285449344657,15,14,0.5172413793103449,29
134,Southeastern Louisiana,Slnd,24-9,+3.20,97.1,255,93.9,25,60.0,318,+.007,150,-4.75,258,100.3,241,105.1,250,-1.78,212,15,Slnd,60.0,318,97.1,255,48.7,193,22.6,240,31.3,206,41.1,63,93.9,25,47.4,69,27.4,4,31.2,124,37.8,183,60.0,318,62.5,307,97.1,255,97.5,236,93.9,25,90.2,3,2005,0.5951691618400552,24,9,0.7272727272727273,33
305,Southern,SWAC,12-14,-16.32,90.8,311,107.1,243,67.9,95,+.004,151,-13.75,327,92.0,328,105.7,275,-0.21,168,,SWAC,67.9,95,90.8,311,45.3,297,24.2,301,33.2,120,36.0,176,107.1,243,48.8,137,22.9,62,31.4,132,39.5,230,67.9,95,70.3,67,90.8,311,92.2,298,107.1,243,96.0,46,2005,0.13025653409330226,12,14,0.46153846153846156,26
29,Southern Illinois,MVC,27-8,+16.75,109.1,69,92.4,15,63.4,271,+.015,122,+6.10,63,106.7,51,100.6,76,+4.17,66,7,MVC,63.4,271,109.1,69,49.8,145,19.2,59,33.0,128,27.2,320,92.4,15,47.6,78,25.1,15,31.6,140,40.2,246,63.4,271,63.9,284,109.1,69,105.1,84,92.4,15,94.9,36,2005,0.871084969072018,27,8,0.7714285714285715,35
230,Southern Miss,CUSA,11-17,-7.08,102.7,165,109.8,291,64.8,225,-.009,184,+1.61,131,102.9,169,101.3,93,-7.64,305,,CUSA,64.8,225,102.7,165,47.6,240,20.1,99,28.5,269,40.4,75,109.8,291,52.0,279,18.5,302,32.1,172,38.6,204,64.8,225,66.7,191,102.7,165,98.6,222,109.8,291,108.5,300,2005,0.3167481097927097,11,17,0.39285714285714285,28
267,Southern Utah,MCon,13-15,-10.44,101.3,198,111.8,307,65.7,185,+.070,32,-3.38,225,102.1,195,105.4,267,-4.42,269,,MCon,65.7,185,101.3,198,51.8,57,20.5,115,27.7,280,30.2,300,111.8,307,53.6,310,22.2,103,36.8,309,38.7,206,65.7,185,66.5,198,101.3,198,101.5,160,111.8,307,109.8,315,2005,0.24338882423208028,13,15,0.4642857142857143,28
60,Southwest Missouri St.,MVC,19-13,+11.42,108.2,74,96.8,57,68.8,63,-.044,268,+5.06,79,106.4,60,101.3,95,-1.68,208,,MVC,68.8,63,108.2,74,49.0,181,21.5,180,38.4,21,45.0,16,96.8,57,49.2,160,22.9,64,27.5,26,39.5,232,68.8,63,69.0,105,108.2,74,105.3,80,96.8,57,98.2,79,2005,0.7825085448998341,19,13,0.59375,32
321,St. Bonaventure,A10,2-26,-21.17,92.7,301,113.9,321,68.0,90,-.012,193,+0.38,149,103.1,158,102.7,148,-1.39,201,,A10,68.0,90,92.7,301,43.6,314,22.0,212,29.3,251,31.3,281,113.9,321,54.7,321,18.9,289,35.0,272,41.0,255,68.0,90,67.8,145,92.7,301,89.9,317,113.9,321,113.3,329,2005,0.08561019585111274,2,26,0.07142857142857142,28
243,St. Francis NY,NEC,13-15,-8.20,96.8,258,105.0,216,69.7,41,-.028,240,-8.55,303,98.4,293,106.9,306,-3.34,244,,NEC,69.7,41,96.8,258,51.7,63,20.9,143,25.8,309,36.2,172,105.0,216,50.5,221,24.9,18,34.0,235,41.7,268,69.7,41,70.4,64,96.8,258,99.1,215,105.0,216,99.4,108,2005,0.28189045428420745,13,15,0.4642857142857143,28
258,St. Francis PA,NEC,15-13,-9.47,104.5,137,113.9,322,64.1,250,+.076,26,-7.77,292,98.9,282,106.7,304,+4.42,62,,NEC,64.1,250,104.5,137,53.1,36,21.4,175,31.3,205,32.8,258,113.9,322,54.3,316,20.2,222,33.1,203,28.1,22,64.1,250,65.6,234,104.5,137,105.8,68,113.9,322,108.8,303,2005,0.2708056896076027,15,13,0.5357142857142857,28
105,St. John's,BE,9-18,+5.46,101.6,193,96.1,49,66.3,153,-.079,312,+8.58,24,108.3,15,99.7,42,-1.14,193,,BE,66.3,153,101.6,193,46.7,271,23.9,287,37.7,27,32.7,261,96.1,49,48.2,109,22.7,73,34.8,264,38.5,202,66.3,153,66.6,195,101.6,193,96.8,240,96.1,49,100.3,135,2005,0.6547587774131093,9,18,0.3333333333333333,27
69,Stanford,P10,18-13,+10.63,106.6,103,95.9,45,67.1,121,+.049,61,+8.47,27,107.5,25,99.1,24,+4.14,67,8,P10,67.1,121,106.6,103,47.0,259,19.9,90,32.5,147,38.2,122,95.9,45,47.9,89,21.2,164,32.7,192,32.9,91,67.1,121,68.9,109,106.6,103,101.1,170,95.9,45,99.6,115,2005,0.7714367297541207,18,13,0.5806451612903226,31
266,Stephen F. Austin,Slnd,12-15,-10.43,97.9,240,108.3,268,59.3,323,-.046,269,-7.44,283,97.3,308,104.7,234,-10.08,320,,Slnd,59.3,323,97.9,240,46.4,277,23.1,260,36.0,43,38.8,106,108.3,268,51.1,244,22.6,81,31.1,113,41.7,265,59.3,323,62.6,306,97.9,240,97.8,230,108.3,268,101.8,179,2005,0.23848127763918267,12,15,0.4444444444444444,27
283,Stetson,ASun,10-17,-12.82,96.4,261,109.2,281,66.0,170,+.015,124,-5.93,266,100.4,239,106.3,290,+11.58,8,,ASun,66.0,170,96.4,261,46.6,273,22.7,244,35.5,56,37.7,130,109.2,281,53.6,311,22.3,96,32.3,179,35.7,142,66.0,170,68.0,140,96.4,261,97.6,234,109.2,281,107.3,284,2005,0.1925133672544468,10,17,0.37037037037037035,27
253,Stony Brook,AE,12-17,-9.02,95.8,269,104.9,215,64.7,231,+.037,80,-4.18,246,99.1,278,103.2,176,-4.81,279,,AE,64.7,231,95.8,269,45.4,295,20.9,142,29.1,256,35.4,194,104.9,215,48.1,103,19.4,265,29.1,50,33.7,107,64.7,231,65.2,251,95.8,269,94.3,274,104.9,215,100.1,128,2005,0.2604626047892425,12,17,0.41379310344827586,29
